ad_id,title,location,price,year,mileage,condition,fuel_type,transmission,make,model,version,color,doors,seats,interior,warranty,owners,body_type,payment_option,source,extra_features
128470274,full automatic good everything buy and drive,"Al Seeb, Muscat",1400,2008,35000,,3,2,65,Yaris,,Black,4-5,4,,No,,Sedan,Cash,company,"['3', 'Brand: Toyota', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: Company Source']"
130577960,Toyota Corolla 2009,"Al Khuwair, Muscat",1350,2009,255000,,3,1,65,Corolla,manual,White,4-5,5,Cloth,Does Not Apply,2,Other,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130577943,Bentley Continental GT 2016,"Bosher, Muscat",24500,2016,45000,,3,2,bentley,Continental GT,Speed W12,Grey,,4,Full Leather,Does Not Apply,,Sports Car,Cash,gcc,"['Brand: Bentley', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Source: GCC']"
124258561,هايونداي فريكروز  للبيع او البدل 99720580,"Sohar, Al Batinah",1500,2008,55000,,3,2,45,Veracruz,,White,2-3,7,,No,1,SUV,Cash,gcc,"['16', '21', '19', '7', '4', '23', '15', '5', '20', '11', '26', '25', '24', '22', '8', '6', '17', '10', '18', '1', '13', '3', 'Brand: Hyundai', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 2/3', 'Number of Owners: 1', 'Source: GCC']"
130097019,فورد موستانج 2017,"Bosher, Muscat",6000,2017,120000,,3,2,47,Mustang,5.0 GT,Black,,,Velour,Does Not Apply,1,Sports Car,Installments,us,"['36', '17', '19', '11', '18', '22', '4', '9', '42', 'Brand: Ford', 'Number of Owners: 1', 'Source: US']"
130577936,تويوتا كورولا 2021,"Al Khoud, Muscat",5400,2021,72000,,3,2,65,Corolla,XSE,Blue,4-5,5,Full Leather,Yes,1,Hatchback,Cash,us,"['Brand: Toyota', 'Power (hp): 200', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
129547247,Baic x35 for sale,"Al Ghubrah, Muscat",2500,2019,240000,,3,2,301,X35,2019,Red,4-5,4,Other,Does Not Apply,2,SUV,Cash,gcc,"['1', '3', '5', '36', '13', '16', '17', '19', '20', '26', '4', '6', '7', '10', '15', '25', '45', 'Brand: BAIC', 'Power (hp): 100', 'Consumption (l/100 km): 20', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130577907,Hyundai Accent 2014,"Al Khoud, Muscat",1350,2014,270000,,3,2,45,Accent,1.4,Silver,4-5,4,Other,No,1,Convertible,Cash,gcc,"['31', '26', '6', '7', 'Brand: Hyundai', 'Power (hp): 123', 'Consumption (l/100 km): 12', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577902,Lexus GS 300 2000,"Al Hail, Muscat",750,2000,250000,,3,2,89,GS 300,2000,White,,5,Full Leather,Yes,,Sedan,Cash,gcc,"['34', '17', '19', '20', '27', '18', '25', '1', '3', '4', '9', '15', '42', '43', '5', '28', '29', '31', '32', '38', '26', '6', '7', '8', '13', '16', '10', '14', '40', '41', '44', '45', '46', 'Brand: Lexus', 'Power (hp): 30', 'Consumption (l/100 km): 10', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: GCC']"
130577896,Volvo s40 2009,"Al Seeb, Muscat",800,2009,306719,,3,2,69,s40,2009,Blue,4-5,,,No,,Sedan,Cash,gcc,"['Brand: Volvo', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of doors: 4/5', 'Source: GCC']"
130577892,Nissan Sunny 2006,"Al Hamriyah, Muscat",750,2006,30000,,4,2,66,Sunny,Nissan Sunny,White,4-5,4,Other,Yes,,Other,Cash,company,"['36', 'Brand: Nissan', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: Company Source']"
130577880,Proton Other 2013,"Qurum, Muscat",700,2013,191000,,3,2,83,Other,,Silver,2-3,4,Other,No,,Small city car,Cash,gcc,"['36', '17', '19', 'Brand: Proton', 'Consumption (l/100 km): 20', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 2/3', 'Source: GCC']"
130577867,هيونداي إلينترا 2021,"Salalah, Dhofar",3800,2021,62888,,3,2,45,Elantra,6,White,4-5,,Velour,Yes,2,Sedan,Cash,us,"['25', '1', '3', '35', '4', '9', '15', '42', '5', '31', '32', '38', '26', '7', '8', '10', '45', '46', 'Brand: Hyundai', 'Power (hp): 16', 'Consumption (l/100 km): 19', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: US']"
130577807,هوندا أكورد 2023,"Al Khaboura, Al Batinah",6600,2023,36,,3,2,26,Accord,,Grey,4-5,5,Velour,Does Not Apply,1,Sedan,Cash,us,"['34', '36', '19', '20', '27', '11', '18', '25', '1', '3', '22', '4', 'Brand: Honda', 'Power (hp): 15', 'Consumption (l/100 km): 17', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130322367,تويوتا كامرى 2017,"Al Masn'a, Al Batinah",2850,2017,121000,,3,2,65,Camry,,White,4-5,5,Full Leather,Does Not Apply,,Other,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130261986,تويوتا كورولا 2008 خليجي رقم 1 ( ارقام ابوظبي ),"Al Buraimi, Al Buraimi",1350,2008,456000,,3,2,65,Corolla,,White,4-5,4,Velour,Does Not Apply,1,Sedan,Cash,gcc,"['20', 'Brand: Toyota', 'Power (hp): 18', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577746,Kia Sportage 2013,"Barka, Al Batinah",1700,2013,1700,,1,2,53,Sportage,Kai Sportage 2013 model,Silver,,,,No,,Other,Cash,us,"['Brand: Kia', 'Source: US']"
130577740,Toyota Echo 2002 2003,"Dhank, Al Dhahirah",860,2002,400000,,3,1,65,Echo,2003,White,4-5,4,Cloth,No,1,Small city car,Cash,company,"['Brand: Toyota', 'Power (hp): 123', 'Consumption (l/100 km): 12', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: Company Source']"
130577608,Infiniti G37 2010,"Al Maabilah, Muscat",1480,2010,190000,,3,2,50,G37,,Red,4-5,4,,Does Not Apply,,Sedan,Cash,gcc,"['36', '1', '3', '33', '22', '5', 'Brand: Infiniti', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: GCC']"
130577573,كامري مديل 2021 اربجات سليمه شاصي سليم,"Saham, Al Batinah",7000,2021,91000,,3,2,65,Camry,الاولى,Silver,4-5,5,Full Leather,Does Not Apply,1,Convertible,Cash,us,"['17', '20', '18', '25', 'Brand: Toyota', 'Power (hp): 250', 'Consumption (l/100 km): 5', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130577569,Hyundai Sonata  2006,"Al Seeb, Muscat",650,2006,408700,,3,2,45,Sonata,2006,Grey,,,,Does Not Apply,2,Sedan,Cash,gcc,"['Brand: Hyundai', 'Number of Owners: 2', 'Source: GCC']"
130577553,Kia Sorento 2016,"Al Khuwair, Muscat",3500,2016,200000,,3,2,53,Sorento,2.4,Grey,4-5,7,Cloth,No,1,SUV,Cash,gcc,"['19', '20', '1', '3', '15', '5', '28', '32', '38', '26', '7', '8', '16', 'Brand: Kia', 'Power (hp): 10', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577517,سوزوكي كيزاشي 2015,"Ghala, Muscat",1700,2015,270000,,3,2,36,Kizashi,2016,White,4-5,4,Velour,No,,Sedan,Cash,gcc,"['11', 'Brand: Suzuki', 'Power (hp): 500', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: GCC']"
130577449,كورولا موديل 2009,"Al Amarat, Muscat",1500,2009,200,,3,2,65,Corolla,للبيع كورولا,Burgundy,4-5,4,Velour,No,3,Sedan,Cash,us,"['25', 'Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 3', 'Source: US']"
129490988,Lexus IS 300 2016 For Sale,"Salalah, Dhofar",4200,2016,130000,,3,2,89,IS 300,,Grey,4-5,4,Full Leather,Does Not Apply,2,Sedan,Cash,us,"['1', '3', '21', '5', '8', '28', '31', '32', '34', '36', '35', '16', '17', '19', '20', '38', '22', '24', '27', '26', '4', '6', '7', '9', '10', '11', '18', '40', '44', '46', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: US']"
130274283,Huandai accent 2018,"Salalah, Dhofar",2500,2018,93000,,3,2,45,Accent,car is good condition,Black,,,Cloth,Yes,1,Sedan,Cash,us,"['36', '17', '19', '20', '27', '18', '25', 'Brand: Hyundai', 'Power (hp): 14', 'Consumption (l/100 km): 12', 'Air Conditioning: Automatic air conditioning', 'Number of Owners: 1', 'Source: US']"
130577289,Suzuki Grand Vitara 2019,"Al Khuwair, Muscat",3650,2019,150000,,3,2,36,Grand Vitara,option2,White,4-5,5,Cloth,Does Not Apply,2,SUV,Exchange,gcc,"['36', '17', '19', '11', '1', '3', '9', '15', '42', '5', '28', '31', '32', '26', '6', '7', '21', '8', '16', 'Brand: Suzuki', 'Power (hp): 167', 'Consumption (l/100 km): 8', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130577287,Hyundai Kona 2020,"Al Seeb, Muscat",4000,2020,134000,,3,2,45,Kona,Hyundai Kona 2.0L GLS,Red,4-5,4,Full Leather,Does Not Apply,1,SUV,Cash,gcc,"['17', '19', '20', '27', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '5', '32', '38', '26', '6', '7', 'Brand: Hyundai', 'Power (hp): 147', 'Consumption (l/100 km): 7.5', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577230,لكزس فئة -إي اس 2008,"Al Masn'a, Al Batinah",1500,2008,222,,3,2,89,IS-Series,إسم المركبة : لكزس صالون آي إس 350 الموديل (الطراز): 2008 عدد الاسطوانات (سلندر) :6,White,4-5,5,Full Leather,Yes,2,Sedan,Exchange,us,"['34', '36', '17', '19', '20', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '5', '28', '29', '31', '32', '38', '26', '6', '7', '21', '8', '13', '37', '24', '10', '40', '41', '44', '45', '46', 'Brand: Lexus', 'Power (hp): 500', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: US']"
130577220,Honda Accord 2004,"Bosher, Muscat",800,2004,20000,,3,2,26,Accord,2004,Black,2-3,,Cloth,No,10,Sedan,Cash,gcc,"['19', '1', 'Brand: Honda', 'Power (hp): 24', 'Consumption (l/100 km): 10', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 2/3', 'Number of Owners: 10', 'Source: GCC']"
130577198,لاند روفر ديفندر 90 1996,"Mahdhah, Al Buraimi",6500,1996,10000,,1,1,77,Defender 90,,Blue,2-3,2,,No,,Pickup,Cash,company,"['Brand: Land Rover', 'Number of seats: 2', 'Number of doors: 2/3', 'Source: Company Source']"
130577179,Nissan Maxima 2016,"Al Wadi Al Kabir, Muscat",2600,2016,183000,,3,2,66,Maxima,SL,Burgundy,4-5,4,Full Leather,Does Not Apply,,Sedan,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '7', '21', '8', '13', '16', '24', '10', '40', '45', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: US']"
129796221,بورشه باناميرا 2012,"Al Maabilah, Muscat",3500,2012,160,,3,2,30,Panamera,2012,Red,2-3,4,Full Leather,Does Not Apply,2,Sedan,Exchange,gcc,"['34', '36', '17', '20', '18', '25', '1', '3', '22', '4', '5', '28', '32', '38', '26', '7', '21', '8', '13', '24', '10', '45', 'Brand: Porsche', 'Power (hp): 250', 'Consumption (l/100 km): 4', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 2/3', 'Number of Owners: 2', 'Source: GCC']"
130577140,Kia Optima 2005,"Salalah, Dhofar",550,2005,365000,,3,2,53,Optima,2005,Silver,4-5,4,Part Leather,Does Not Apply,1,Sedan,Cash,gcc,"['1', '5', '6', 'Brand: Kia', 'Power (hp): 138', 'Consumption (l/100 km): 10.5', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577137,Land Rover Range Rover Sport 2015,"The Wave (Almouj), Muscat",9800,2015,136000,,3,2,77,Range Rover Sport,V8 5.0,White,4-5,5,Full Leather,No,2,SUV,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '37', '24', '10', '14', '40', '44', '45', '46', 'Brand: Land Rover', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130577119,Toyota Camry 2019,"Al Seeb, Muscat",4700,2019,140000,,3,2,65,Camry,Sports edition/SE,Other,4-5,4,,No,,Sedan,Cash,us,"['Brand: Toyota', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: US']"
130577115,كيا ريو 2013,"Sohar, Al Batinah",1950,2013,180000,,3,2,53,Rio,2013,Brown,4-5,5,Velour,No,2,Sedan,Cash,gcc,"['Brand: Kia', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130577106,نيسان باترول 2012,"Dhank, Al Dhahirah",5500,2012,300000,,3,2,66,Patrol,بلاتينيوم 400,White,4-5,3,Cloth,No,,Estate,Exchange,gcc,"['36', '17', '19', '20', '27', '11', '18', '1', '3', '4', '9', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Power (hp): 400', 'Consumption (l/100 km): 10.2', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 3', 'Number of doors: 4/5', 'Source: GCC']"
130577105,Cadillac SRX 2015,"Al Khuwair, Muscat",3000,2015,64000,,3,2,302,SRX,6,Red,4-5,5,Full Leather,No,1,SUV,Cash,gcc,"['17', '19', '20', '11', '18', '25', '1', '3', '33', '22', '4', '9', '15', '5', '28', '29', '31', '32', '38', '26', '6', '7', '30', '8', '13', '16', '37', '24', '10', 'Brand: Cadillac', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577078,Mitsubishi Other 2008,"Salalah, Dhofar",1500,2008,35,,4,2,76,Other,,Black,,5,Other,No,,Sedan,Cash,us,"['Brand: Mitsubishi', 'Power (hp): 24', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130577063,Hyundai Tucson 2023 4x4,"Al Wadi Al Kabir, Muscat",8500,2023,59000,,1,2,45,Terracan,2023,White,4-5,4,Part Leather,Yes,1,SUV,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '9', '15', '42', '43', '5', '32', '38', '26', '6', '7', '21', '8', '13', '16', '14', '40', '44', '45', 'Brand: Hyundai', 'Power (hp): 16', 'Consumption (l/100 km): 19', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577036,Suzuki Ciaz 2024 Oman,"Ghala, Muscat",4700,2024,19500,,3,2,36,Ciaz,,Red,4-5,,,Yes,1,Sedan,Cash,gcc,"['1', '21', '5', '3', '22', '4', '11', '19', '27', '25', '17', '36', '18', '20', 'Brand: Suzuki', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577031,Mitsubishi Outlander 2013,"Azaiba, Muscat",2000,2013,250000,,3,2,76,Outlander,Outlander,Silver,4-5,5,Other,No,1,Hatchback,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577020,Toyota Corolla 2001,"Al Maabilah, Muscat",650,2001,1,,3,2,65,Corolla,everything is ok,Red,,5,Other,No,,Other,Cash,gcc,"['Brand: Toyota', 'Power (hp): 13', 'Consumption (l/100 km): 13', 'Number of seats: 5', 'Source: GCC']"
130218164,Hyundai Santa Fe 2007,"Nizwa, Al Dakhiliya",1250,2007,350000,,3,2,45,Santa Fe,2.7 v6,Black,4-5,6,Cloth,Does Not Apply,1,SUV,Cash,gcc,"['8', 'Brand: Hyundai', 'Power (hp): 100', 'Consumption (l/100 km): 10', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 6', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130577013,Mazda Mazda 3 2021,"Al Ghubrah, Muscat",5500,2021,59000,,3,2,48,Mazda 3,Top-End,White,4-5,5,Cloth,Does Not Apply,1,Sedan,Cash,us,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '32', '38', '26', '6', '7', '21', '8', '13', '16', '10', '40', '44', '45', '46', 'Brand: Mazda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130576954,Nissan Tiida 2008,"Salalah, Dhofar",850,2008,1,,3,2,66,Tiida,1.6,Gold,4-5,5,Cloth,No,,Sedan,Cash,gcc,"['Brand: Nissan', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130576849,مازدا بي تي 50 2004,"Nizwa, Al Dakhiliya",1000,2004,1,,1,1,48,BT-50,بيكب مازدا ديزل للبيع,White,4-5,5,Velour,No,1,Pickup,Cash,gcc,"['27', 'Brand: Mazda', 'Power (hp): 12', 'Consumption (l/100 km): 16', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130576849,مازدا بي تي 50 2004,"Nizwa, Al Dakhiliya",1000,2004,1,,1,1,48,BT-50,بيكب مازدا ديزل للبيع,White,4-5,5,Velour,No,1,Pickup,Cash,gcc,"['27', 'Brand: Mazda', 'Power (hp): 12', 'Consumption (l/100 km): 16', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130576841,Toyota Corolla 2010,"Mutrah, Muscat",1600,2010,350000,,3,2,65,Corolla,2010,Silver,4-5,5,Cloth,Does Not Apply,2,Sedan,Cash,gcc,"['19', 'Brand: Toyota', 'Consumption (l/100 km): 12', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130576725,تويوتا كامرى 2017,"Sohar, Al Batinah",3700,2017,555,,3,2,65,Camry,سياره تاكسي كامري,Orange,4-5,4,Other,Yes,5,Other,Cash,gcc,"['20', '27', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 5', 'Source: GCC']"
130576720,Suzuki SX4 2011,"Al Maabilah, Muscat",1200,2011,200000,,3,2,36,SX4,2011,Other,,5,,Does Not Apply,,Sedan,Cash,gcc,"['Brand: Suzuki', 'Number of seats: 5', 'Source: GCC']"
130576682,نيسان داتسون 2012,"Sumail, Al Dakhiliya",2800,2012,330000,,3,1,66,Datsun,,White,2-3,2,Velour,Yes,2,Pickup,Cash,gcc,"['20', 'Brand: Nissan', 'Air Conditioning: A/C manual', 'Number of seats: 2', 'Number of doors: 2/3', 'Number of Owners: 2', 'Source: GCC']"
130576612,هيونداي أكسنت 2019,"Al Duqum, Al Wusta",2900,2019,109000,,3,2,45,Accent,SE,Gold,4-5,5,Cloth,Yes,1,Sedan,Cash,us,"['17', '19', '20', '27', '25', '1', '3', '35', '22', '4', '9', '42', '5', '32', '38', '26', '6', '7', '8', '16', '40', '45', 'Brand: Hyundai', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
128358258,Nissan Sunny 2012 very good condition,"Ruwi, Muscat",975,2012,265000,,3,2,66,Sunny,,Grey,4-5,5,,Does Not Apply,,Sedan,Cash,company,"['1', '3', '4', '5', '6', '19', '26', 'Brand: Nissan', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: Company Source']"
128300118,كرايسلر 2016 c300,"Al Mawaleh, Muscat",3450,2016,169009,,3,2,72,300M/300C,,White,4-5,4,Full Leather,Does Not Apply,,Sedan,Cash,us,"['19', '20', '11', '18', '25', '1', '3', '22', '4', '9', '42', '5', '32', '38', '26', '6', '7', '8', '13', '16', '24', '40', '44', '45', '46', 'Brand: Chrysler', 'Power (hp): 293', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: US']"
130576559,جيب رانجلر 1997,"Sohar, Al Batinah",3300,1997,333333,,3,1,64,Wrangler,,Red,2-3,4,Velour,Does Not Apply,,SUV,Cash,us,"['25', '1', '3', '5', '32', '38', '26', '6', '7', '21', '13', '14', 'Brand: Jeep', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 4', 'Number of doors: 2/3', 'Source: US']"
130576549,Suzuki SX4 2013,"Ruwi, Muscat",1100,2013,296992,,3,2,36,SX4,suzuki sx4 2013,Silver,,,,No,,Small city car,Cash,gcc,"['17', '19', '20', '27', '1', '3', '35', '5', '32', '38', '26', '7', '16', '10', 'Brand: Suzuki', 'Source: GCC']"
130040364,Hyundai Elantra 2021,"Al Khoud, Muscat",4600,2021,58000,,3,2,45,Elantra,2,Silver,4-5,4,Part Leather,Does Not Apply,1,Sedan,Cash,us,"['34', '36', '17', '19', '20', '27', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '37', '40', '45', 'Brand: Hyundai', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130177706,هيونداي إلينترا 2010,"Al Seeb, Muscat",1300,2010,350000,,3,2,45,Elantra,,Purple,2-3,5,Cloth,Does Not Apply,2,Sedan,Cash,gcc,"['Brand: Hyundai', 'Power (hp): 150', 'Consumption (l/100 km): 13', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 2/3', 'Number of Owners: 2', 'Source: GCC']"
130576378,جيتور تي2 2025,"Muscat Hills, Muscat",9500,2025,20000,,3,2,jetour,T2,1,Black,4-5,5,Full Leather,Yes,1,MPV,Cash,gcc,"['34', '36', '17', '20', '27', '11', '18', '25', '1', '33', '22', '4', '5', '28', '29', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '23', '40', '46', 'Brand: Jetour', 'Power (hp): 480', 'Consumption (l/100 km): 10', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130576366,Hyundai Elantra 2011,"Al Maabilah, Muscat",1500,2011,1,,3,2,45,Elantra,SE,Beige,4-5,5,Cloth,No,,Sedan,Cash,gcc,"['Brand: Hyundai', 'Power (hp): 200', 'Consumption (l/100 km): 10', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
129766486,كامرى se 2020 camry بصمة مواصفات عالية قمة في النظافة,"Al Rustaq, Al Batinah",5500,2020,68,,3,2,65,Camry,,Grey,2-3,,Full Leather,Yes,1,Sedan,Installments,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '26', '7', '8', '13', '16', '10', '40', '45', '46', 'Brand: Toyota', 'Power (hp): 204', 'Consumption (l/100 km): 18', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 2/3', 'Number of Owners: 1', 'Source: US']"
128783752,Mercedes GLE43 Coupe 2019,"Qurum, Muscat",16000,2019,45000,,3,2,33,GL-Class,,White,4-5,,,Does Not Apply,,Coupe,Cash,us,"['Brand: Mercedes-Benz', 'Number of doors: 4/5', 'Source: US']"
130576208,تويوتا أفالون 2003,"Sur, Al Sharqiya",1250,2003,2,,3,2,65,Avalon,٢٠٠٤,Blue,,,Full Leather,No,,Sedan,Cash,europe,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning 4 zones', 'Source: Europe']"
130317534,Kia Rio 2009,"Al Amarat, Muscat",890,2009,200000,,3,2,53,Rio,Korean,White,4-5,5,Cloth,Does Not Apply,,Sedan,Cash,gcc,"['17', '19', '20', '1', '3', '5', '28', '32', '38', '26', '6', '7', '16', 'Brand: Kia', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130576197,هيونداي إلينترا 2020,"Salalah, Dhofar",3200,2020,880000,,3,2,45,Elantra,,White,4-5,4,Velour,Does Not Apply,1,Sedan,Cash,us,"['20', '25', '1', '22', '4', '9', '15', '5', '26', '6', '7', '21', '8', '13', '16', '37', '40', '45', 'Brand: Hyundai', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130576066,Chevrolet Cruze 2013,"Al Khuwair, Muscat",1350,2013,108000,,3,2,29,Cruze,LS,Blue,4-5,5,Velour,Does Not Apply,2,Sedan,Cash,gcc,"['17', '19', '20', '1', '3', '35', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '16', '45', 'Brand: Chevrolet', 'Power (hp): 153', 'Consumption (l/100 km): 14', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130454831,مرسيدس بنز S350L موديل 2008,"Azaiba, Muscat",2200,2008,290000,,3,2,33,S 350,سياره مرسيدس بنز S350L موديل 2008 كت S63 لموديل 2013 مالك واحد منذو اخراجها من وكالة عمان,White,4-5,5,Full Leather,Does Not Apply,1,Sedan,Cash,gcc,"['17', '20', '27', '18', '1', '3', '9', '5', '28', '31', '32', '38', '6', '21', '8', '16', '24', '10', '45', '46', 'Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130576027,Mercedes-Benz E 350 2021,"Ansab, Muscat",15800,2021,60000,,3,2,33,E 350,,Silver,4-5,5,Full Leather,Yes,1,Sedan,Cash,us,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
